Protein_key,DegreeCentrality,EigenvectorCentrality,BetweennessCentrality,ClosenessCentrality,Clustering,is_essential
7227.FBpp0084484,0.0121961997348652,0.0022556733418438,1.0079678075788169e-05,0.3900974834321494,0.1888289431926372,0
7227.FBpp0073120,0.0393283252319929,0.0142850238888052,0.0001401576164866,0.4438854054800639,0.3092215811316935,0
7227.FBpp0082261,0.0102518780380026,0.0044549593838103,1.839503291049329e-05,0.414191443257231,0.3514242878560719,0
7227.FBpp0083436,0.0155545735749005,0.0053369797263499,1.7079796682875422e-05,0.4110953656336747,0.4428571428571428,0
7227.FBpp0288871,0.0137870083959346,0.0010728126076936,7.67709012038442e-06,0.3499548839174216,0.4464846980976013,0
7227.FBpp0077621,0.000618647812638,5.672373597372066e-05,2.250283928978652e-07,0.3205669930712788,0.4761904761904761,0
7227.FBpp0293587,0.0018559434379142,0.0005839838468813,1.3529794974260532e-08,0.3426443399660574,0.4714285714285714,0
7227.FBpp0082022,0.0057445868316394,0.0020576360024578,3.114472777422732e-06,0.3815666300550493,0.4826923076923077,0
7227.FBpp0073425,0.0311091471498011,0.0079217175874062,0.0003087718306228,0.4433591631499157,0.199543512043512,0
7227.FBpp0271904,0.021034025629695,0.0087255065737886,2.985547328702089e-05,0.4317236935201684,0.3047193560968691,0
